race_id,season,round,circuit_id,driver_id,constructor_id,grid_position,finish_position,points,status_str,is_wet,track_temp,quali_position,circuit_type,circuit_type_code,circuit_type_Balanced/Technical,circuit_type_High-Downforce,circuit_type_Power/High-Speed,circuit_type_Street Circuit,driver_form_3races,circuit_historical_avg,constructor_points_current,constructor_mechanical_dnf,constructor_dnf_rate_10races
2023_4,2023,4,baku,leclerc,ferrari,1,3,15.0,Finished,0,25.0,1.0,Street Circuit,3,0,0,0,1,15.333333333333334,19.0,26.0,0,0.0
2023_4,2023,4,baku,norris,mclaren,7,9,2.0,Finished,0,25.0,7.0,Street Circuit,3,0,0,0,1,13.333333333333334,9.0,8.0,0,0.1
2023_4,2023,4,baku,ocon,alpine,19,15,0.0,Finished,0,25.0,12.0,Street Circuit,3,0,0,0,1,13.333333333333334,10.0,8.0,0,0.1
2023_4,2023,4,baku,perez,red_bull,3,1,25.0,Finished,0,25.0,3.0,Street Circuit,3,0,0,0,1,2.6666666666666665,2.0,123.0,0,0.0
2023_4,2023,4,baku,russell,mercedes,11,8,5.0,Finished,0,25.0,11.0,Street Circuit,3,0,0,0,1,9.666666666666666,3.0,64.0,0,0.1
2023_4,2023,4,baku,sainz,ferrari,4,5,10.0,Finished,0,25.0,4.0,Street Circuit,3,0,0,0,1,7.333333333333333,20.0,41.0,0,0.0
2023_4,2023,4,baku,stroll,aston_martin,9,7,6.0,Finished,0,25.0,9.0,Street Circuit,3,0,0,0,1,10.0,16.0,77.0,0,0.0
2023_4,2023,4,baku,verstappen,red_bull,2,2,18.0,Finished,0,25.0,2.0,Street Circuit,3,0,0,0,1,1.3333333333333333,1.0,148.0,0,0.0
2023_5,2023,5,miami,albon,williams,11,14,0.0,Finished,0,25.0,11.0,Street Circuit,3,0,0,0,1,16.666666666666668,9.0,1.0,0,0.1
2023_5,2023,5,miami,alonso,aston_martin,2,3,15.0,Finished,0,25.0,2.0,Street Circuit,3,0,0,0,1,3.3333333333333335,11.0,83.0,0,0.0
2023_5,2023,5,miami,bottas,alfa,10,13,0.0,Finished,0,25.0,10.0,Street Circuit,3,0,0,0,1,15.666666666666666,7.0,4.0,0,0.0
2023_5,2023,5,miami,gasly,alpine,5,8,4.0,Finished,0,25.0,5.0,Street Circuit,3,0,0,0,1,12.0,18.0,8.0,0,0.1
2023_5,2023,5,miami,hamilton,mercedes,13,6,8.0,Finished,0,25.0,13.0,Street Circuit,3,0,0,0,1,4.333333333333333,6.0,69.0,0,0.1
2023_5,2023,5,miami,hulkenberg,haas,12,15,0.0,Finished,0,25.0,12.0,Street Circuit,3,0,0,0,1,12.0,,6.0,0,0.0
2023_5,2023,5,miami,leclerc,ferrari,7,7,6.0,Finished,0,25.0,7.0,Street Circuit,3,0,0,0,1,10.0,2.0,51.0,0,0.0
2023_5,2023,5,miami,norris,mclaren,16,17,0.0,Finished,0,25.0,16.0,Street Circuit,3,0,0,0,1,10.666666666666666,19.0,10.0,0,0.1
2023_5,2023,5,miami,ocon,alpine,8,9,2.0,Finished,0,25.0,8.0,Street Circuit,3,0,0,0,1,12.333333333333334,8.0,12.0,0,0.0
2023_5,2023,5,miami,perez,red_bull,1,2,18.0,Finished,0,25.0,1.0,Street Circuit,3,0,0,0,1,2.3333333333333335,4.0,166.0,0,0.0
2023_5,2023,5,miami,russell,mercedes,6,4,12.0,Finished,0,25.0,6.0,Street Circuit,3,0,0,0,1,10.0,5.0,77.0,0,0.0
2023_5,2023,5,miami,sainz,ferrari,3,5,10.0,Finished,0,25.0,3.0,Street Circuit,3,0,0,0,1,7.666666666666667,3.0,57.0,0,0.0
2023_5,2023,5,miami,stroll,aston_martin,18,12,0.0,Finished,0,25.0,18.0,Street Circuit,3,0,0,0,1,10.333333333333334,10.0,98.0,0,0.0
2023_5,2023,5,miami,verstappen,red_bull,9,1,26.0,Finished,0,25.0,9.0,Street Circuit,3,0,0,0,1,1.6666666666666667,1.0,184.0,0,0.0
2023_6,2023,6,monaco,albon,williams,13,14,0.0,Lapped,0,25.0,13.0,High-Downforce,1,0,1,0,0,15.0,18.0,1.0,0,0.1
2023_6,2023,6,monaco,alonso,aston_martin,2,2,18.0,Finished,0,25.0,2.0,High-Downforce,1,0,1,0,0,3.3333333333333335,7.0,98.0,0,0.0
2023_6,2023,6,monaco,bottas,alfa,15,11,0.0,Lapped,0,25.0,15.0,High-Downforce,1,0,1,0,0,14.0,9.0,4.0,0,0.0
2023_6,2023,6,monaco,gasly,alpine,7,7,6.0,Finished,0,25.0,7.0,High-Downforce,1,0,1,0,0,11.666666666666666,11.0,14.0,0,0.0
2023_6,2023,6,monaco,hamilton,mercedes,5,4,13.0,Finished,0,25.0,6.0,High-Downforce,1,0,1,0,0,4.666666666666667,8.0,89.0,0,0.0
2023_6,2023,6,monaco,hulkenberg,haas,18,17,0.0,Lapped,0,25.0,18.0,High-Downforce,1,0,1,0,0,13.0,,6.0,0,0.0
2023_6,2023,6,monaco,leclerc,ferrari,6,6,8.0,Finished,0,25.0,3.0,High-Downforce,1,0,1,0,0,10.0,4.0,67.0,0,0.0
2023_6,2023,6,monaco,norris,mclaren,10,9,2.0,Lapped,0,25.0,10.0,High-Downforce,1,0,1,0,0,10.666666666666666,6.0,10.0,0,0.1
2023_6,2023,6,monaco,ocon,alpine,3,3,15.0,Finished,0,25.0,4.0,High-Downforce,1,0,1,0,0,12.666666666666666,12.0,20.0,0,0.0
2023_6,2023,6,monaco,perez,red_bull,20,16,0.0,Lapped,0,25.0,20.0,High-Downforce,1,0,1,0,0,2.6666666666666665,1.0,210.0,0,0.0
2023_6,2023,6,monaco,russell,mercedes,8,5,10.0,Finished,0,25.0,8.0,High-Downforce,1,0,1,0,0,10.0,5.0,102.0,0,0.0
2023_6,2023,6,monaco,sainz,ferrari,4,8,4.0,Finished,0,25.0,5.0,High-Downforce,1,0,1,0,0,7.333333333333333,2.0,75.0,0,0.0
2023_6,2023,6,monaco,stroll,aston_martin,14,20,0.0,Retired,0,25.0,14.0,High-Downforce,1,0,1,0,0,7.666666666666667,14.0,116.0,0,0.0
2023_6,2023,6,monaco,verstappen,red_bull,1,1,25.0,Finished,0,25.0,1.0,High-Downforce,1,0,1,0,0,1.3333333333333333,3.0,210.0,0,0.0
2023_7,2023,7,catalunya,albon,williams,18,16,0.0,Lapped,0,25.0,18.0,Balanced/Technical,2,1,0,0,0,13.333333333333334,18.0,1.0,0,0.0
2023_7,2023,7,catalunya,alonso,aston_martin,8,7,6.0,Finished,0,25.0,9.0,Balanced/Technical,2,1,0,0,0,3.0,9.0,116.0,0,0.0
2023_7,2023,7,catalunya,bottas,alfa,16,19,0.0,Lapped,0,25.0,16.0,Balanced/Technical,2,1,0,0,0,14.0,6.0,4.0,0,0.0
2023_7,2023,7,catalunya,gasly,alpine,10,10,1.0,Finished,0,25.0,4.0,Balanced/Technical,2,1,0,0,0,9.666666666666666,13.0,35.0,0,0.0
2023_7,2023,7,catalunya,hamilton,mercedes,4,2,18.0,Finished,0,25.0,5.0,Balanced/Technical,2,1,0,0,0,5.333333333333333,5.0,112.0,0,0.0
2023_7,2023,7,catalunya,hulkenberg,haas,7,15,0.0,Lapped,0,25.0,8.0,Balanced/Technical,2,1,0,0,0,16.333333333333332,,6.0,0,0.0
2023_7,2023,7,catalunya,leclerc,ferrari,19,11,0.0,Finished,0,25.0,19.0,Balanced/Technical,2,1,0,0,0,5.333333333333333,20.0,79.0,0,0.0
2023_7,2023,7,catalunya,norris,mclaren,3,17,0.0,Lapped,0,25.0,3.0,Balanced/Technical,2,1,0,0,0,11.666666666666666,8.0,12.0,0,0.1
2023_7,2023,7,catalunya,ocon,alpine,6,8,4.0,Finished,0,25.0,7.0,Balanced/Technical,2,1,0,0,0,9.0,7.0,36.0,0,0.0
2023_7,2023,7,catalunya,perez,red_bull,11,4,12.0,Finished,0,25.0,11.0,Balanced/Technical,2,1,0,0,0,6.333333333333333,2.0,235.0,0,0.0
2023_7,2023,7,catalunya,russell,mercedes,12,3,15.0,Finished,0,25.0,12.0,Balanced/Technical,2,1,0,0,0,5.666666666666667,3.0,130.0,0,0.0
2023_7,2023,7,catalunya,sainz,ferrari,2,5,10.0,Finished,0,25.0,2.0,Balanced/Technical,2,1,0,0,0,6.0,4.0,79.0,0,0.0
2023_7,2023,7,catalunya,stroll,aston_martin,5,6,8.0,Finished,0,25.0,6.0,Balanced/Technical,2,1,0,0,0,13.0,15.0,122.0,0,0.0
2023_7,2023,7,catalunya,verstappen,red_bull,1,1,26.0,Finished,0,25.0,1.0,Balanced/Technical,2,1,0,0,0,1.3333333333333333,1.0,247.0,0,0.0
2023_8,2023,8,villeneuve,albon,williams,9,7,6.0,Finished,0,25.0,10.0,Balanced/Technical,2,1,0,0,0,14.666666666666666,13.0,1.0,0,0.0
2023_8,2023,8,villeneuve,alonso,aston_martin,2,2,18.0,Finished,0,25.0,3.0,Balanced/Technical,2,1,0,0,0,4.0,9.0,130.0,0,0.0
2023_8,2023,8,villeneuve,bottas,alfa,14,10,1.0,Finished,0,25.0,15.0,Balanced/Technical,2,1,0,0,0,14.333333333333334,7.0,4.0,0,0.0
2023_8,2023,8,villeneuve,gasly,alpine,15,12,0.0,Finished,0,25.0,17.0,Balanced/Technical,2,1,0,0,0,8.333333333333334,14.0,40.0,0,0.0
2023_8,2023,8,villeneuve,hamilton,mercedes,3,3,15.0,Finished,0,25.0,4.0,Balanced/Technical,2,1,0,0,0,4.0,3.0,145.0,0,0.0
2023_8,2023,8,villeneuve,hulkenberg,haas,5,15,0.0,Lapped,0,25.0,2.0,Balanced/Technical,2,1,0,0,0,15.666666666666666,,6.0,0,0.0
2023_8,2023,8,villeneuve,leclerc,ferrari,10,4,12.0,Finished,0,25.0,11.0,Balanced/Technical,2,1,0,0,0,8.0,5.0,89.0,0,0.0
2023_8,2023,8,villeneuve,norris,mclaren,7,13,0.0,Finished,0,25.0,7.0,Balanced/Technical,2,1,0,0,0,14.333333333333334,15.0,12.0,0,0.1
2023_8,2023,8,villeneuve,ocon,alpine,6,8,4.0,Finished,0,25.0,6.0,Balanced/Technical,2,1,0,0,0,6.666666666666667,6.0,40.0,0,0.0
2023_8,2023,8,villeneuve,perez,red_bull,12,6,9.0,Finished,0,25.0,12.0,Balanced/Technical,2,1,0,0,0,7.333333333333333,20.0,273.0,0,0.0
2023_8,2023,8,villeneuve,russell,mercedes,4,19,0.0,Retired,0,25.0,5.0,Balanced/Technical,2,1,0,0,0,4.0,4.0,160.0,0,0.0
2023_8,2023,8,villeneuve,sainz,ferrari,11,5,10.0,Finished,0,25.0,8.0,Balanced/Technical,2,1,0,0,0,6.0,2.0,101.0,0,0.0
2023_8,2023,8,villeneuve,stroll,aston_martin,16,9,2.0,Finished,0,25.0,13.0,Balanced/Technical,2,1,0,0,0,12.666666666666666,10.0,148.0,0,0.0
2023_8,2023,8,villeneuve,verstappen,red_bull,1,1,25.0,Finished,0,25.0,1.0,Balanced/Technical,2,1,0,0,0,1.0,1.0,282.0,0,0.0
2023_9,2023,9,red_bull_ring,albon,williams,10,11,0.0,Finished,0,25.0,10.0,Power/High-Speed,0,0,0,1,0,12.333333333333334,12.0,7.0,0,0.0
2023_9,2023,9,red_bull_ring,alonso,aston_martin,7,5,10.0,Finished,0,25.0,7.0,Power/High-Speed,0,0,0,1,0,3.6666666666666665,10.0,150.0,0,0.0
2023_9,2023,9,red_bull_ring,bottas,alfa,14,15,0.0,Lapped,0,25.0,14.0,Power/High-Speed,0,0,0,1,0,13.333333333333334,11.0,5.0,0,0.0
2023_9,2023,9,red_bull_ring,gasly,alpine,9,10,1.0,Finished,0,25.0,9.0,Power/High-Speed,0,0,0,1,0,9.666666666666666,15.0,44.0,0,0.0
2023_9,2023,9,red_bull_ring,hamilton,mercedes,5,8,4.0,Finished,0,25.0,5.0,Power/High-Speed,0,0,0,1,0,3.0,3.0,160.0,0,0.0
2023_9,2023,9,red_bull_ring,hulkenberg,haas,8,20,0.0,Retired,0,25.0,8.0,Power/High-Speed,0,0,0,1,0,15.666666666666666,,6.0,0,0.0
2023_9,2023,9,red_bull_ring,leclerc,ferrari,2,2,18.0,Finished,0,25.0,2.0,Power/High-Speed,0,0,0,1,0,7.0,1.0,111.0,0,0.0
2023_9,2023,9,red_bull_ring,norris,mclaren,4,4,12.0,Finished,0,25.0,4.0,Power/High-Speed,0,0,0,1,0,13.0,7.0,12.0,0,0.1
2023_9,2023,9,red_bull_ring,ocon,alpine,12,14,0.0,Lapped,0,25.0,12.0,Power/High-Speed,0,0,0,1,0,6.333333333333333,5.0,45.0,0,0.0
2023_9,2023,9,red_bull_ring,perez,red_bull,15,3,15.0,Finished,0,25.0,15.0,Power/High-Speed,0,0,0,1,0,8.666666666666666,20.0,307.0,0,0.0
2023_9,2023,9,red_bull_ring,russell,mercedes,11,7,6.0,Finished,0,25.0,11.0,Power/High-Speed,0,0,0,1,0,9.0,4.0,164.0,0,0.0
2023_9,2023,9,red_bull_ring,sainz,ferrari,3,6,8.0,Finished,0,25.0,3.0,Power/High-Speed,0,0,0,1,0,6.0,18.0,129.0,0,0.0
2023_9,2023,9,red_bull_ring,stroll,aston_martin,6,9,2.0,Finished,0,25.0,6.0,Power/High-Speed,0,0,0,1,0,11.666666666666666,13.0,160.0,0,0.0
2023_9,2023,9,red_bull_ring,verstappen,red_bull,1,1,26.0,Finished,0,25.0,1.0,Power/High-Speed,0,0,0,1,0,1.0,2.0,322.0,0,0.0
2023_10,2023,10,silverstone,albon,williams,8,8,4.0,Finished,0,25.0,8.0,Power/High-Speed,0,0,0,1,0,11.333333333333334,20.0,7.0,0,0.0
2023_10,2023,10,silverstone,alonso,aston_martin,9,7,6.0,Finished,0,25.0,9.0,Power/High-Speed,0,0,0,1,0,4.666666666666667,5.0,162.0,0,0.0
2023_10,2023,10,silverstone,bottas,alfa,20,12,0.0,Finished,0,25.0,15.0,Power/High-Speed,0,0,0,1,0,14.666666666666666,17.0,5.0,0,0.0
2023_10,2023,10,silverstone,gasly,alpine,10,18,0.0,Retired,0,25.0,10.0,Power/High-Speed,0,0,0,1,0,10.666666666666666,16.0,45.0,0,0.0
2023_10,2023,10,silverstone,hamilton,mercedes,7,3,15.0,Finished,0,25.0,7.0,Power/High-Speed,0,0,0,1,0,4.333333333333333,3.0,170.0,0,0.0
2023_10,2023,10,silverstone,hulkenberg,haas,11,13,0.0,Finished,0,25.0,11.0,Power/High-Speed,0,0,0,1,0,16.666666666666668,,6.0,0,0.0
2023_10,2023,10,silverstone,leclerc,ferrari,4,9,2.0,Finished,0,25.0,4.0,Power/High-Speed,0,0,0,1,0,5.666666666666667,4.0,137.0,0,0.0
2023_10,2023,10,silverstone,norris,mclaren,2,2,18.0,Finished,0,25.0,2.0,Power/High-Speed,0,0,0,1,0,11.333333333333334,6.0,24.0,0,0.0
2023_10,2023,10,silverstone,ocon,alpine,13,20,0.0,Retired,0,25.0,13.0,Power/High-Speed,0,0,0,1,0,10.0,15.0,45.0,0,0.0
2023_10,2023,10,silverstone,perez,red_bull,15,6,8.0,Finished,0,25.0,15.0,Power/High-Speed,0,0,0,1,0,4.333333333333333,2.0,348.0,0,0.0
2023_10,2023,10,silverstone,russell,mercedes,6,5,10.0,Finished,0,25.0,6.0,Power/High-Speed,0,0,0,1,0,9.666666666666666,18.0,185.0,0,0.0
2023_10,2023,10,silverstone,sainz,ferrari,5,10,1.0,Finished,0,25.0,5.0,Power/High-Speed,0,0,0,1,0,5.333333333333333,1.0,139.0,0,0.0
2023_10,2023,10,silverstone,stroll,aston_martin,12,14,0.0,Finished,0,25.0,12.0,Power/High-Speed,0,0,0,1,0,8.0,11.0,168.0,0,0.0
2023_10,2023,10,silverstone,verstappen,red_bull,1,1,26.0,Finished,0,25.0,1.0,Power/High-Speed,0,0,0,1,0,1.0,7.0,356.0,0,0.0
2023_11,2023,11,hungaroring,albon,williams,16,11,0.0,Lapped,0,25.0,16.0,High-Downforce,1,0,1,0,0,8.666666666666666,17.0,11.0,0,0.0
2023_11,2023,11,hungaroring,alonso,aston_martin,8,9,2.0,Finished,0,25.0,8.0,High-Downforce,1,0,1,0,0,4.666666666666667,8.0,168.0,0,0.0
2023_11,2023,11,hungaroring,bottas,alfa,7,12,0.0,Lapped,0,25.0,7.0,High-Downforce,1,0,1,0,0,12.333333333333334,20.0,5.0,0,0.0
2023_11,2023,11,hungaroring,gasly,alpine,15,20,0.0,Retired,0,25.0,15.0,High-Downforce,1,0,1,0,0,13.333333333333334,12.0,45.0,0,0.0
2023_11,2023,11,hungaroring,hamilton,mercedes,1,4,12.0,Finished,0,25.0,1.0,High-Downforce,1,0,1,0,0,4.666666666666667,2.0,195.0,0,0.0
2023_11,2023,11,hungaroring,hulkenberg,haas,10,14,0.0,Lapped,0,25.0,10.0,High-Downforce,1,0,1,0,0,16.0,,6.0,0,0.0
2023_11,2023,11,hungaroring,leclerc,ferrari,6,7,6.0,Finished,0,25.0,6.0,High-Downforce,1,0,1,0,0,5.0,6.0,140.0,0,0.0
2023_11,2023,11,hungaroring,norris,mclaren,3,2,18.0,Finished,0,25.0,3.0,High-Downforce,1,0,1,0,0,6.333333333333333,7.0,42.0,0,0.0
2023_11,2023,11,hungaroring,ocon,alpine,12,19,0.0,Retired,0,25.0,12.0,High-Downforce,1,0,1,0,0,14.0,9.0,45.0,0,0.0
2023_11,2023,11,hungaroring,perez,red_bull,9,3,15.0,Finished,0,25.0,9.0,High-Downforce,1,0,1,0,0,5.0,5.0,382.0,0,0.0
2023_11,2023,11,hungaroring,russell,mercedes,18,6,8.0,Finished,0,25.0,18.0,High-Downforce,1,0,1,0,0,10.333333333333334,3.0,207.0,0,0.0
2023_11,2023,11,hungaroring,sainz,ferrari,11,8,4.0,Finished,0,25.0,11.0,High-Downforce,1,0,1,0,0,7.0,4.0,146.0,0,0.0
2023_11,2023,11,hungaroring,stroll,aston_martin,14,10,1.0,Lapped,0,25.0,14.0,High-Downforce,1,0,1,0,0,10.666666666666666,11.0,170.0,0,0.0
2023_11,2023,11,hungaroring,verstappen,red_bull,2,1,26.0,Finished,0,25.0,2.0,High-Downforce,1,0,1,0,0,1.0,1.0,397.0,0,0.0
2023_12,2023,12,spa,albon,williams,15,14,0.0,Finished,0,25.0,16.0,Power/High-Speed,0,0,0,1,0,10.0,10.0,11.0,0,0.0
2023_12,2023,12,spa,alonso,aston_martin,9,5,10.0,Finished,0,25.0,9.0,Power/High-Speed,0,0,0,1,0,7.0,5.0,171.0,0,0.0
2023_12,2023,12,spa,bottas,alfa,13,12,0.0,Finished,0,25.0,14.0,Power/High-Speed,0,0,0,1,0,13.0,19.0,5.0,0,0.0
2023_12,2023,12,spa,gasly,alpine,12,11,0.0,Finished,0,25.0,12.0,Power/High-Speed,0,0,0,1,0,16.0,9.0,45.0,0,0.0
2023_12,2023,12,spa,hamilton,mercedes,3,4,13.0,Finished,0,25.0,4.0,Power/High-Speed,0,0,0,1,0,5.0,20.0,215.0,0,0.0
2023_12,2023,12,spa,hulkenberg,haas,20,18,0.0,Finished,0,25.0,20.0,Power/High-Speed,0,0,0,1,0,15.666666666666666,,6.0,0,0.0
2023_12,2023,12,spa,leclerc,ferrari,1,3,15.0,Finished,0,25.0,2.0,Power/High-Speed,0,0,0,1,0,6.0,6.0,150.0,0,0.0
2023_12,2023,12,spa,norris,mclaren,7,7,6.0,Finished,0,25.0,7.0,Power/High-Speed,0,0,0,1,0,2.6666666666666665,12.0,60.0,0,0.0
2023_12,2023,12,spa,ocon,alpine,14,8,4.0,Finished,0,25.0,15.0,Power/High-Speed,0,0,0,1,0,17.666666666666668,7.0,45.0,0,0.0
2023_12,2023,12,spa,perez,red_bull,2,2,18.0,Finished,0,25.0,3.0,Power/High-Speed,0,0,0,1,0,4.0,2.0,423.0,0,0.0
2023_12,2023,12,spa,russell,mercedes,8,6,8.0,Finished,0,25.0,8.0,Power/High-Speed,0,0,0,1,0,6.0,4.0,228.0,0,0.0
2023_12,2023,12,spa,sainz,ferrari,4,19,0.0,Retired,0,25.0,5.0,Power/High-Speed,0,0,0,1,0,8.0,3.0,165.0,0,0.0
2023_12,2023,12,spa,stroll,aston_martin,10,9,2.0,Finished,0,25.0,10.0,Power/High-Speed,0,0,0,1,0,11.0,11.0,181.0,0,0.0
2023_12,2023,12,spa,verstappen,red_bull,6,1,25.0,Finished,0,25.0,1.0,Power/High-Speed,0,0,0,1,0,1.0,1.0,441.0,0,0.0
2023_13,2023,13,zandvoort,albon,williams,4,8,4.0,Finished,0,25.0,4.0,Balanced/Technical,2,1,0,0,0,11.0,12.0,11.0,0,0.0
2023_13,2023,13,zandvoort,alonso,aston_martin,5,2,19.0,Finished,0,25.0,5.0,Balanced/Technical,2,1,0,0,0,7.0,6.0,183.0,0,0.0
2023_13,2023,13,zandvoort,bottas,alfa,18,14,0.0,Finished,0,25.0,19.0,Balanced/Technical,2,1,0,0,0,12.0,19.0,5.0,0,0.0
2023_13,2023,13,zandvoort,gasly,alpine,12,3,15.0,Finished,0,25.0,12.0,Balanced/Technical,2,1,0,0,0,16.333333333333332,11.0,49.0,0,0.0
2023_13,2023,13,zandvoort,hamilton,mercedes,13,6,8.0,Finished,0,25.0,13.0,Balanced/Technical,2,1,0,0,0,3.6666666666666665,4.0,236.0,0,0.0
2023_13,2023,13,zandvoort,hulkenberg,haas,14,12,0.0,Finished,0,25.0,15.0,Balanced/Technical,2,1,0,0,0,15.0,,6.0,0,0.0
2023_13,2023,13,zandvoort,leclerc,ferrari,9,19,0.0,Undertray,0,25.0,9.0,Balanced/Technical,2,1,0,0,0,6.333333333333333,3.0,165.0,0,0.0
2023_13,2023,13,zandvoort,norris,mclaren,2,7,6.0,Finished,0,25.0,2.0,Balanced/Technical,2,1,0,0,0,3.6666666666666665,7.0,66.0,0,0.0
2023_13,2023,13,zandvoort,ocon,alpine,16,10,1.0,Finished,0,25.0,17.0,Balanced/Technical,2,1,0,0,0,15.666666666666666,9.0,64.0,0,0.0
2023_13,2023,13,zandvoort,perez,red_bull,7,4,12.0,Finished,0,25.0,7.0,Balanced/Technical,2,1,0,0,0,3.6666666666666665,5.0,466.0,0,0.0
2023_13,2023,13,zandvoort,russell,mercedes,3,17,0.0,Finished,0,25.0,3.0,Balanced/Technical,2,1,0,0,0,5.666666666666667,2.0,244.0,0,0.0
2023_13,2023,13,zandvoort,sainz,ferrari,6,5,10.0,Finished,0,25.0,6.0,Balanced/Technical,2,1,0,0,0,12.333333333333334,8.0,165.0,0,0.0
2023_13,2023,13,zandvoort,stroll,aston_martin,11,11,0.0,Finished,0,25.0,11.0,Balanced/Technical,2,1,0,0,0,11.0,10.0,202.0,0,0.0
2023_13,2023,13,zandvoort,verstappen,red_bull,1,1,25.0,Finished,0,25.0,1.0,Balanced/Technical,2,1,0,0,0,1.0,1.0,478.0,0,0.0
2023_14,2023,14,monza,albon,williams,6,7,6.0,Finished,0,25.0,6.0,Power/High-Speed,0,0,0,1,0,11.0,,15.0,0,0.0
2023_14,2023,14,monza,alonso,aston_martin,10,9,2.0,Finished,0,25.0,10.0,Power/High-Speed,0,0,0,1,0,5.333333333333333,19.0,202.0,0,0.0
2023_14,2023,14,monza,bottas,alfa,14,10,1.0,Finished,0,25.0,14.0,Power/High-Speed,0,0,0,1,0,12.666666666666666,13.0,5.0,0,0.0
2023_14,2023,14,monza,gasly,alpine,17,15,0.0,Finished,0,25.0,17.0,Power/High-Speed,0,0,0,1,0,11.333333333333334,8.0,65.0,0,0.0
2023_14,2023,14,monza,hamilton,mercedes,8,6,8.0,Finished,0,25.0,8.0,Power/High-Speed,0,0,0,1,0,4.666666666666667,5.0,244.0,0,0.0
2023_14,2023,14,monza,hulkenberg,haas,13,17,0.0,Lapped,0,25.0,13.0,Power/High-Speed,0,0,0,1,0,14.666666666666666,,6.0,0,0.0
2023_14,2023,14,monza,leclerc,ferrari,3,4,12.0,Finished,0,25.0,3.0,Power/High-Speed,0,0,0,1,0,9.666666666666666,2.0,175.0,0,0.0
2023_14,2023,14,monza,norris,mclaren,9,8,4.0,Finished,0,25.0,9.0,Power/High-Speed,0,0,0,1,0,5.333333333333333,7.0,72.0,0,0.0
2023_14,2023,14,monza,ocon,alpine,18,19,0.0,Retired,0,25.0,18.0,Power/High-Speed,0,0,0,1,0,12.333333333333334,11.0,65.0,0,0.0
2023_14,2023,14,monza,perez,red_bull,5,2,18.0,Finished,0,25.0,5.0,Power/High-Speed,0,0,0,1,0,3.0,6.0,503.0,0,0.0
2023_14,2023,14,monza,russell,mercedes,4,5,10.0,Finished,0,25.0,4.0,Power/High-Speed,0,0,0,1,0,9.666666666666666,3.0,252.0,0,0.0
2023_14,2023,14,monza,sainz,ferrari,1,3,15.0,Finished,0,25.0,1.0,Power/High-Speed,0,0,0,1,0,10.666666666666666,4.0,187.0,0,0.0
2023_14,2023,14,monza,stroll,aston_martin,20,16,0.0,Finished,0,25.0,20.0,Power/High-Speed,0,0,0,1,0,10.0,18.0,204.0,0,0.0
2023_14,2023,14,monza,verstappen,red_bull,2,1,25.0,Finished,0,25.0,2.0,Power/High-Speed,0,0,0,1,0,1.0,1.0,521.0,0,0.0
2023_15,2023,15,marina_bay,albon,williams,14,11,0.0,Finished,0,25.0,14.0,High-Downforce,1,0,1,0,0,9.666666666666666,17.0,21.0,0,0.0
2023_15,2023,15,marina_bay,alonso,aston_martin,7,15,0.0,Finished,0,25.0,7.0,High-Downforce,1,0,1,0,0,5.333333333333333,18.0,204.0,0,0.0
2023_15,2023,15,marina_bay,bottas,alfa,16,17,0.0,Retired,0,25.0,16.0,High-Downforce,1,0,1,0,0,12.0,11.0,6.0,0,0.0
2023_15,2023,15,marina_bay,gasly,alpine,12,6,8.0,Finished,0,25.0,12.0,High-Downforce,1,0,1,0,0,9.666666666666666,10.0,65.0,0,0.0
2023_15,2023,15,marina_bay,hamilton,mercedes,5,3,16.0,Finished,0,25.0,5.0,High-Downforce,1,0,1,0,0,5.333333333333333,9.0,262.0,0,0.0
2023_15,2023,15,marina_bay,hulkenberg,haas,9,13,0.0,Finished,0,25.0,9.0,High-Downforce,1,0,1,0,0,15.666666666666666,,6.0,0,0.0
2023_15,2023,15,marina_bay,leclerc,ferrari,3,4,12.0,Finished,0,25.0,3.0,High-Downforce,1,0,1,0,0,8.666666666666666,2.0,202.0,0,0.0
2023_15,2023,15,marina_bay,norris,mclaren,4,2,18.0,Finished,0,25.0,4.0,High-Downforce,1,0,1,0,0,7.333333333333333,4.0,76.0,0,0.0
2023_15,2023,15,marina_bay,ocon,alpine,8,18,0.0,Retired,0,25.0,8.0,High-Downforce,1,0,1,0,0,12.333333333333334,16.0,73.0,0,0.0
2023_15,2023,15,marina_bay,perez,red_bull,13,8,4.0,Finished,0,25.0,13.0,High-Downforce,1,0,1,0,0,2.6666666666666665,1.0,546.0,0,0.0
2023_15,2023,15,marina_bay,russell,mercedes,2,16,0.0,Retired,0,25.0,2.0,High-Downforce,1,0,1,0,0,9.333333333333334,14.0,278.0,0,0.0
2023_15,2023,15,marina_bay,sainz,ferrari,1,1,25.0,Finished,0,25.0,1.0,High-Downforce,1,0,1,0,0,9.0,3.0,214.0,0,0.0
2023_15,2023,15,marina_bay,stroll,aston_martin,0,20,0.0,Withdrew,0,25.0,20.0,High-Downforce,1,0,1,0,0,12.0,6.0,204.0,0,0.0
2023_15,2023,15,marina_bay,verstappen,red_bull,11,5,10.0,Finished,0,25.0,11.0,High-Downforce,1,0,1,0,0,1.0,7.0,550.0,0,0.0
2023_16,2023,16,suzuka,albon,williams,13,16,0.0,Retired,0,25.0,13.0,Balanced/Technical,2,1,0,0,0,8.666666666666666,20.0,21.0,0,0.0
